ID,Genre,Premise,Hypothesis,Label
KNO_130,Knowledge,Gà rán là một món ăn xuất xứ từ miền Nam Hoa Kỳ.,Gà là vật nuôi phổ biến nhất ở miền Nam Hoa Kỳ.,2
NEW_115,News,"""Người ngoài hành tinh"" Ronaldo ghi cú đúp vào lưới thủ thành Oliver Kahn của Đức, giúp Brazil vô địch World Cup 2002.",Brazil đánh bại Đức trong trận Chung kết World Cup 2002 và lên ngôi vô địch.,0
FIC_111,Fiction,Kỳ thi Pháp sư Hạng Nhất được tổ chức bởi Hiệp hội Pháp sư với mục tiêu đánh giá toàn diện năng lực của các pháp sư tham gia.,Kỳ thi được tổ chức bởi các hiệp sĩ chứ không phải Hiệp hội Pháp sư.,1
SOC_245,Social,Ớt ngâm giấm là một nguyên liệu mà Khoai thấy rất thú vị ở Thái Lan.,Ở Thái Lan thì không có ớt ngâm giấm.,1
SOC_244,Social,"Đang tính nhịn ăn đêm, mà ổng đăng clip ăn giờ này, mà xem ổng ăn thì phải kiếm cái gì đó để ăn mới xem ổng ăn được, không thôi nuốt nước miếng chít luôn.",Xem clip này khiến mình muốn ăn uống.,0
FIC_161,Fiction,"Vanya cảm ơn Alex vì đã giúp cô ấy bớt cô đơn, bảo rằng sự hiện diện của cô ấy ít nổi bật và người khác dễ quên mất cô ấy.",Alex làm Vanya cảm thấy cô đơn.,1
NEW_085,News,"Trung Quốc xảy ra nội chiến, Quốc dân Đảng chạy về Đài Loan, Cộng sản Đảng lên nắm quyền Trung Quốc.",Cộng sản Đảng giành chiến thắng trước Quốc dân Đảng trong cuộc nội chiến.,0
KNO_058,Knowledge,"Trong các vùng trồng lúa mì ở miền Bắc Trung Quốc, người dân chủ yếu dựa vào thực phẩm làm từ bột mì, chẳng hạn như mì sợi.","Ngoài mì sợi, bánh mì, sủi cảo hay màn thầu cũng là các thực phẩm phổ biến ở Bắc Trung Quốc.",2
FIC_107,Fiction,"Hành trình mới của Frieren bắt đầu nhiều năm sau chiến thắng trước Ma Vương, khi cô quyết định tìm hiểu ý nghĩa của thời gian và ký ức.",Hành trình mới của Frieren bắt đầu vài tháng sau chiến thắng trước Ma Vương.,1
NEW_134,News,"Thung lũng Silicon, nơi ra đời của những công ty công nghệ hàng đầu nước Mỹ, như Apple, Facebook, Amazon, Microsoft, eBay,...","Thung lũng Silicon, nơi ra đời của những tay cao bồi cừ khôi.",1
SOC_056,Social,"Lên mạng thấy nhiều người khen bò Hida, ăn rồi mới hiểu vì sao dân sành thịt lại mê vậy.",Bò Hida chỉ được bán ở các nhà hàng cao cấp tại Osaka.,2
FIC_134,Fiction,"Kanami Etou và Hiyori Juujou liên tục đổi chiêu, tạo ra tiếng va chạm kim loại dồn dập.",Trận đấu giữa Kanami và Hiyori diễn ra nhanh và có nhiều pha chạm kiếm.,0
NEW_109,News,"Lãnh đạo Mikhail Gorbachev đọc văn từ chức trên sóng truyền hình, Liên Xô chính thức sụp đổ.","Liên Xô sụp đổ dẫn đến sự thành lập của 15 nước cộng hoà, cũng như sự sụp đổ của hệ thống xã hội chủ nghĩa ở Đông Âu.",2
KNO_160,Knowledge,Mâm ngũ quả là một mâm trái cây có năm thứ trái cây khác nhau.,Năm loại trái cây trên mâm ngũ quả thay đổi tùy theo vùng miền.,2
NEW_080,News,"Đức và Liên Xô giằng co ác liệt tại thành phố Stalingrad, với Đức hiện đang mất lợi thế.","Đức Quốc xã đang ngày càng sa lầy tại mặt trận Stalingrad, cũng như cuộc chiến chung do mình gây ra.",2
NEW_055,News,Những bóng đen in trên vỉa hè trở thành biểu tượng gây ám ảnh và đau lòng về vụ ném bom nguyên tử xuống Nhật Bản.,Bóng đen in trên vỉa hè cho thấy sự ghê gớm và tang thương mà vũ khí hạt nhân mang lại.,0
FIC_064,Fiction,Inosuke đeo mặt nạ đầu lợn và lao thẳng vào trận chiến mà không do dự.,Inosuke có mặt nạ đầu lợn.,0
NEW_158,News,Điệu Tango quyến rũ và thịt bò nướng Asado đã đồng hành cùng đội tuyển Argentina và tạo nên phong cách chơi bóng đầy nhiệt huyết.,Phong cách chơi bóng của đội Argentina chịu ảnh hưởng từ điệu Tango và thịt nướng Asado.,0
NEW_018,News,Thái Lan đặt hạn chót ngừng bắn và kêu Campuchia phải tuân thủ.,Campuchia là nước đặt hạn chót ngừng bắn.,1
NEW_020,News,"Ngân Hà, thiên hà chứa Trái Đất và hệ Mặt Trời, sẽ va chạm với thiên hà láng giềng Andromeda trong 5 tỷ năm tới.",Andromeda là thiên hà gần Ngân Hà nhất.,0
SOC_254,Social,Công việc số 1 cho kỹ sư tại Nhật Bản.,Đây là công việc dành riêng cho kĩ sư phần mềm.,2
FIC_161,Fiction,"Vanya cảm ơn Alex vì đã giúp cô ấy bớt cô đơn, bảo rằng sự hiện diện của cô ấy ít nổi bật và người khác dễ quên mất cô ấy.",Vanya nghĩ rằng người khác khó nhớ cô ấy.,0
NEW_059,News,"Đảo Hải tặc ngoài đời thực chỉ cách bờ biển Việt Nam 15km, thuộc địa phận tỉnh Kiên Giang.",Quần đảo Hải tặc được gắn mốc chủ quyền của Việt Nam vào ngày 26 tháng 7 năm 1958.,2
KNO_024,Knowledge,"Sau vụ ném bom nguyên tử xuống Hiroshima và Nagasaki của Hoa Kỳ, Chính quyền quân phiệt đã đầu hàng vô điều kiện.",Hai quả bom nguyên tử là một trong những nguyên nhân khiến chính phủ quân phiệt đầu hàng Mỹ.,0
NEW_090,News,"Bức tường Berlin và Khu phi quân sự ở ba nước Đức, Hàn Quốc, Việt Nam trở thành biểu tượng số 1 của Chiến tranh Lạnh.","Bức tường Berlin và Khu phi quân sự thể hiện sự chia cắt dân tộc, sự đối đầu căng thẳng giữa hai ý thức hệ.",2
FIC_080,Fiction,Rengoku chiến đấu đến hơi thở cuối cùng để ngăn Akaza tấn công những người khác.,Rengoku không cần phải chiến đấu đến hơi thở cuối cùng để ngăn Akaza.,1
SOC_003,Social,Dạo này anh ấy deadline đang dí sát nên rất căng thẳng.,Anh ấy hoàn toàn rảnh rỗi và không có việc gì phải làm.,1
KNO_018,Knowledge,"Hokkaido, Honshu, Shikoku, Kyushu, và Okinawa là tên các hòn đảo chính ở Nhật Bản.",Honshu là hòn đảo có diện tích lớn nhất trong số các đảo của Nhật Bản.,2
FIC_051,Fiction,Sakura đã thu phục được lá bài Clow đầu tiên của mình.,Sakura chưa từng thu phục bất kỳ lá bài Clow nào.,1
SOC_022,Social,"Bài Anime Ending ""Tsubarasuzu"" của FAKE TYPE nghe một lần là thấy nghiện luôn.","Tên của bộ Anime là ""Kijin Gentoushou"".",2
KNO_083,Knowledge,Vịnh Hạ Long là nơi gắn liền với những trang sử của quân dân Việt Nam trong suốt thời kỳ dựng nước và giữ nước.,Cảng Vân Đồn của Vịnh Hạ Long là nơi có hải cảng cổ tại miền Bắc Việt Nam.,2
KNO_079,Knowledge,Trẻ em từ ba tuổi đến sáu tuổi được tổ chức thành các lớp mẫu giáo.,Ba tuổi là tuổi nhỏ nhất học mẫu giáo.,0
NEW_122,News,"Helium-3, đồng vị không phóng xạ của nguyên tố Heli sẽ được khai thác trên Mặt Trăng trong tương lai.",Helium-3 cũng có thể được tìm thấy tại Hoả Tinh và các hành tinh khác.,2
SOC_179,Social,"Tụi bay đừng có ngồi dán mắt vô màn hình nữa, ra ngoài mà chạm cỏ đi.","Tụi bay cai điện thoại, máy tính cái là cuộc đời tụi bay khá khẩm lên liền.",2
NEW_005,News,"Nhật Bản tử hình 13 thành viên của tà giáo Aum Shinrikyo, bao gồm tên trùm Asahara Shoko.",13 thành viên của tà giáo Aum Shinrikyo bị kết án chung thân.,1
SOC_047,Social,"ryo đúng kiểu đặt nền móng cho Vocaloid, không có “Melt” chắc scene ngày xưa đã khác hẳn.",ryo không có bất kỳ ảnh hưởng nào đến cộng đồng Vocaloid.,1
SOC_227,Social,Cuối bộ phim mới hôn dc 1 cái ak ức chế. Quá đi.,Ngoài cảnh hôn ra thì phân cảnh ôm ấp cũng rất quan trọng.,2
FIC_133,Fiction,"Trong lúc đấu kiếm, Mai Yanase xoay người né chém và chặt xuống từ trên cao.",Mai Yanase sử dụng phong cách kiếm thuật cổ truyền.,2
FIC_016,Fiction,Harry phát hiện mình là phù thủy và được mời nhập học tại Hogwarts.- một trường dành cho phù thuỷ.,Harry được nhận vào một trường dành cho phù thủy.,0
FIC_099,Fiction,Các trận đấu trong No Game No Life thường có luật chơi phức tạp và cho phép người chơi tận dụng kẽ hở của luật.,Việc tận dụng kẽ hở của luật chơi là cách duy nhất để chiến thắng trong các trận đấu.,2
SOC_278,Social,"Quán rộng rãi thoáng mát lắm ạ, nhà vệ sinh sạch sẽ, nước ngon, nhân viên take care tốt ạ, quán ruột của mình mỗi khi chạy deadline.",Nhân viên phục vụ không chu đáo.,1
NEW_099,News,"Quân giải phóng tiến vào Dinh Độc Lập, thống nhất hai miền Nam - Bắc, kết thúc Chiến tranh Việt Nam.",Chiến tranh Việt Nam chấm dứt với việc người Mỹ rút quân về nước.,1
NEW_097,News,"Ngày 20/7/1973, ngôi sao truyền hình, võ sư lừng danh người Hồng Kông Lý Tiểu Long đột ngột qua đời ở tuổi 32.","Nguyên nhân tử vong được cho là phù não do dùng thuốc quá liều, nhưng nhiều người cho là do điểm huyệt ""hẹn giờ chết"".",2
KNO_072,Knowledge,"Chợ là nơi mà diễn ra hoạt động mua bán, trao đổi hàng hóa và dịch vụ bằng tiền tệ hoặc hiện vật.","Ở chợ, tiền tệ là vật cấm.",1
KNO_130,Knowledge,Gà rán là một món ăn xuất xứ từ miền Nam Hoa Kỳ.,Gà rán có nguồn gốc từ Mỹ.,0
FIC_066,Fiction,Tanjiro sử dụng Hơi thở của Nước trong lúc đối đầu với kẻ thù mạnh hơn.,Tanjiro chưa bao giờ gặp kẻ thù mạnh hơn.,1
NEW_135,News,"Kim cương máu, biểu tượng cho sự giết chóc, sự hỗn loạn, lòng tham, sự tước đoạt nhân quyền đánh đổi bằng vẻ đẹp hoàn mỹ.",Kim cương máu được biết đến rộng rãi qua cuộc Nội chiến Sierra Leone và Nội chiến Liberia.,2
FIC_145,Fiction,Seiya Takehaya quan sát kỹ toàn bộ tám bước bắn cung (hassetsu) của Minato trong lúc luyện tập.,Seiya theo dõi từng giai đoạn bắn cung của Minato.,0
FIC_106,Fiction,Stark là một chiến binh trẻ tuổi có sức mạnh lớn nhưng thường tỏ ra nhút nhát và thiếu tự tin.,Stark không có sức mạnh lớn và già.,1
NEW_120,News,Vận động viên bơi lội người Mỹ Michael Phelps đạt kỷ lục vô tiền khoáng hậu: 8 huy chương vàng tại Thế vận hội Bắc Kinh 2008.,Michael Phelps là vận động viên bóng rổ.,1
NEW_015,News,Kính thiên văn Chân trời Sự kiện đã chụp thành công bức ảnh đầu tiên về hố đen.,"Nhờ bức ảnh này, người ta mới chứng minh được hố đen thực sự tồn tại trong vũ trụ.",2
KNO_071,Knowledge,Rau là tên gọi chung cho những bộ phận của thực vật được con người hay động vật dùng làm thực phẩm.,Rau là một loài động vật.,1
SOC_171,Social,"Giờ tui học IT nản quá rồi, nhiều lúc muốn bỏ mà không được.",IT giờ không còn là vua của mọi nghề nữa.,2
SOC_240,Social,Thức khuya triền miên là kẻ thù của thận.,Việc thức khuya nhiều sẽ gây hại cho thận và người thức khuya có thể mắc các chứng bệnh về thận.,0
NEW_139,News,"Oresol, loại nước bù đắp chất điện giải, cứu sống 50 triệu người mỗi năm và đẩy lùi dịch tả.",Oresol gây gia tăng số ca nhiễm bệnh tả.,1
SOC_278,Social,"Quán rộng rãi thoáng mát lắm ạ, nhà vệ sinh sạch sẽ, nước ngon, nhân viên take care tốt ạ, quán ruột của mình mỗi khi chạy deadline.",Mình thích đến đây để chạy deadline.,0
KNO_043,Knowledge,"Bằng chứng khảo cổ học cho thấy rằng người nguyên thủy đã cư trú tại Trung Quốc từ 250.000 đến 2,24 triệu năm trước.","Từ 250.000 đến 2,24 triệu năm trước, tại Trung Quốc đã có người nguyên thủy.",0
SOC_246,Social,"Vậy là anh Khoai đã lập một kỷ lục mới cho bản thân mình rồi, 9 ngày với 5 video du lịch.",Tuy đăng nhiều video nhưng mỗi video đều rất chất lượng.,2
NEW_055,News,Những bóng đen in trên vỉa hè trở thành biểu tượng gây ám ảnh và đau lòng về vụ ném bom nguyên tử xuống Nhật Bản.,"Khi bom nguyên tử ném xuống Nhật Bản và phát nổ, không thấy bóng đen nào in trên vỉa hè cả.",1
SOC_202,Social,Những ai mà lên được Trạm Vũ trụ Quốc tế đều có thể trạng cực kỳ tuyệt vời.,Những phi hành gia làm việc trên Trạm Vũ trụ Quốc tế đều phải vận động mạnh để không bị yếu cơ khi về Trái Đất.,2
FIC_087,Fiction,Tengen Uzui chiến đấu bằng hai cây đao để bảo vệ dân thường khỏi cuộc tấn công của quỷ.,Tengen Uzui bảo vệ dân thường khỏi quỷ.,0
SOC_042,Social,"wowaka đúng là thiên tài, mấy bài như “Rolling Girl” hay “Unknown Mother-Goose” nghe vừa gào thét vừa đau lòng.",wowaka từng hợp tác với DECO*27 trong một album chung.,2
KNO_128,Knowledge,Nhà di động là chỗ ở kết hợp với một động cơ xe.,Nhà di động là một chiếc xe có chỗ ở.,0
FIC_160,Fiction,Alex nhận ra rằng Vanya dễ gần gũi hơn rất nhiều so với những người bạn cùng lớp khác đến từ nước láng giềng của anh.,Vanya dễ gần gũi hơn đối với Alex.,0
NEW_078,News,Hơn 2000km đường biên giới của Liên Xô từ Bắc xuống Nam bị tấn công đồng loạt bởi Đức Quốc xã vào mùa hè năm 1941.,Liên Xô nếm mùi huỷ diệt của Chiến dịch Barbarossa khét tiếng của người Đức.,2
SOC_047,Social,"ryo đúng kiểu đặt nền móng cho Vocaloid, không có “Melt” chắc scene ngày xưa đã khác hẳn.",ryo có ảnh hưởng lớn đến sự phát triển ban đầu của Vocaloid.,0
KNO_164,Knowledge,Tất niên là một phong tục tiệc cỗ để ghi dấu việc kết thúc một năm và chuẩn bị bước sang năm mới.,Tất niên là một buổi tiệc tổ chức vào cuối năm.,0
KNO_063,Knowledge,Nhà thơ Tô Đông Pha đã khám phá ra món thịt kho màu đỏ nâu đẹp mắt còn gọi là Thịt kho Đông Pha.,Thịt kho Đông Pha đã nổi tiếng trên thế giới.,2
KNO_161,Knowledge,Gia đình người miền Nam kiêng kỵ chưng trái có tên mang ý nghĩa xấu nên mâm trái cây của họ không có chuối.,Chuối có trong mâm trái cây của người miền Nam.,1
NEW_131,News,"Vào thập niên 1920-1930, ánh đèn neon trở thành biểu tượng cho sự hoa lệ của các thành phố New York, Las Vegas, Los Angeles.","Ánh đèn neon lúc bấy giờ là cảm hứng cho nhiều bộ phim như City of Lights, The Great Gatsby, Modern Times,...",2
NEW_056,News,Thế vận hội Munich năm 1972 nhuốm màu tang thương với sự ra đi tức tưởi của các vận động viên người Israel ở Đức.,Những tên khủng bố của nhóm Tháng Chín Đen đã đột nhập vào làng Olympic và gây ra thảm cảnh.,2
NEW_154,News,"Kim tự tháp Kukulkan, biểu tượng của nền văn minh Maya và bí ẩn khó lý giải về tiếng chim phát ra khi vỗ vào chân kim tự tháp này.","Khi vỗ vào chân kim tự tháp Kukulkan, người ta thường nghe thấy tiếng chim vọng lại một cách bí ẩn.",0
KNO_068,Knowledge,Trái cây theo mùa được dùng như một hình thức tráng miệng phổ biến nhất sau bữa ăn tối.,Trái cây không phải là món tráng miệng.,1
SOC_243,Social,Mình thì thích ăn bún măng mà nhìn sammy làm tự nhiên thèm ngang.,Mình thích bún măng đặc biệt là bún măng vịt.,2
FIC_103,Fiction,Frieren nhận ra rằng cô chưa thực sự hiểu con người khi thấy các đồng đội của mình lần lượt già đi và qua đời.,Các đồng đội của Frieren lần lượt già dần và qua đời.,0
FIC_113,Fiction,Frieren tham gia kỳ thi không phải để chứng minh sức mạnh mà vì yêu cầu bắt buộc cho hành trình tiếp theo.,Frieren tham gia kỳ thi để khoe sức mạnh vượt trội của mình.,1
SOC_038,Social,Không khí tĩnh lặng tại các suối nước nóng vùng nông thôn Nhật Bản thường khiến du khách suy ngẫm về bản thân.,Suối nước nóng ở nông thôn Nhật Bản luôn ồn ào.,1
KNO_118,Knowledge,Anime là thuật ngữ tiếng Nhật mô tả các loại hoạt hình vẽ bằng tay và máy tính có nguồn gốc từ Nhật Bản.,Anime được vẽ hoàn toàn bằng máy tính.,1
FIC_083,Fiction,Zenitsu bị tách khỏi nhóm khi đang thu thập thông tin trong khu phố.,Zenitsu đi kiếm thêm thông tin từ khu phố.,0
FIC_108,Fiction,"Trong thế giới của Sousou no Frieren, ma quỷ có thể ngụy trang bằng lời nói và hành vi giống con người.","Ma quỷ có thể ẩn mình bằng hành vi giống con người, trong thế giới của Sousou no Frieren.",0
SOC_060,Social,"Bò Hida Wagyu đúng kiểu càng nhai càng ra vị, không phải chỉ toàn mỡ.",Bò Hida Wagyu không chỉ có mỡ mà còn có hương vị đậm.,0
KNO_150,Knowledge,Phô mai là thực phẩm được làm bằng cách kết đông và lên men sữa với mục đích bảo quản.,Phô mai là một cách giúp sữa lâu hỏng hơn.,0
SOC_008,Social,Nhiều bạn trẻ than chán vì thời tiết mưa kéo dài cả ngày.,Thời tiết rất khô ráo và không hề có mưa.,1
KNO_140,Knowledge,Vu lan còn được gọi là lễ báo hiếu là một trong những ngày lễ chính của Phật giáo.,Lễ Vu lan là ngày những người con thể hiện sự hiếu thảo với cha mẹ.,2
FIC_175,Fiction,"Alex nói với Vanya rằng anh ấy sẽ không để cô ấy cảm thấy cô đơn khi cô và anh ấy còn học chung ở học viện khiến Vanya đỏ mặt, mỉm cười và nhẹ nhàng gật đầu cảm ơn anh.","Theo Alex, Vanya sẽ cảm thấy cô đơn khi anh ấy và cô ở chung học viện.",1
KNO_041,Knowledge,Trung Quốc cũng phải đối mặt với thách thức chênh lệch giới tính do hậu quả của chính sách một con.,Chính sách một con là nguyên nhân của việc chênh lệch giới tính ở Trung Quốc.,0
KNO_093,Knowledge,Thu nhập trung bình của một đầu bếp là trên 22.850 đô la một năm.,Thu nhập trung bình một năm của đầu bếp tương đương một chiếc xe hạng sang.,2
NEW_021,News,Tàu lặn Titan nổ tung dưới đại dương khi thực hiện chuyến thăm xác tàu Titanic.,"Vụ nổ tàu lặn Titan đã được cảnh báo từ trước bởi nhiều chuyên gia, trong đó có cả đạo diễn James Cameron.",2
KNO_084,Knowledge,Vịnh Hạ Long là nơi thường xuyên đón tiếp các tàu du lịch quốc tế chọn làm điểm dừng tham quan.,Vịnh Hạ Long hạn chế tiếp đón du khách quốc tế.,1
SOC_214,Social,"Đội Nhật khá ổn cho kỳ World Cup sắp tới, nhưng có điều ráng tập đá phạt đền cho nhiều vô, tập sút cho chính xác hơn nữa.",Đội Nhật cần phải luyện tập nhiều hơn cho kỳ World Cup sắp tới.,0
NEW_172,News,Đền Hero tại thánh địa Olympia của Hy Lạp là nơi tổ chức nghi lễ thắp đuốc Thế vận hội và nơi bắt đầu hành trình rước đuốc đến nơi đăng cai.,Hy Lạp là nơi bắt đầu mọi hành trình rước đuốc trong Thế vận hội.,0
SOC_046,Social,"Trong mấy producer mình biết thì wowaka là người làm mình ấn tượng nhất, nhạc nghe rối nhưng càng nghe càng cuốn.",Nhạc của wowaka rất đơn giản và dễ đoán.,1
FIC_131,Fiction,Kanami Etou lao thẳng tới đối thủ và tung một nhát chém ngang liên tiếp trong lúc giao kiếm.,Kanami Etou đứng yên phòng thủ và không hề vung kiếm.,1
FIC_160,Fiction,Alex nhận ra rằng Vanya dễ gần gũi hơn rất nhiều so với những người bạn cùng lớp khác đến từ nước láng giềng của anh.,Nhờ Alex mà Vanya làm quen được nhiều bạn học mới.,2
NEW_012,News,"Tháng 3/2024, Nga bị tấn công khủng bố bởi Nhà nước Hồi giáo Tự xưng ISIS tại nhà hát Crocus City Hall.",Nga bị tấn công khủng bố bởi Nhà nước Hồi giáo Tự xưng ISIS ngay tại điện Kremlin.,1
KNO_094,Knowledge,"Đầu bếp chuyên nghiệp là một danh hiệu thường được thấy trong các cuộc thi, hay nhà hàng.",Đầu bếp chuyên nghiệp là danh hiệu cao nhất trong các cuộc thi.,2
KNO_145,Knowledge,"Lễ hội búp bê Nhật Bản ngày cầu phúc, may mắn và sức khoẻ cho các bé gái.",Ngày này còn được gọi là lễ hội hoa anh đào.,2
NEW_151,News,"Cá mập Greenland, loài cá mập tuy mù nhưng lại là loài sinh vật cổ đại kích thước lớn duy nhất còn sống trên Trái Đất.",Cá mập Greenland đã tuyệt chủng từ thời cổ đại.,1
FIC_014,Fiction,Katniss được xem như biểu tượng của sự phản kháng chống lại Capitol.,Katniss không có ảnh hưởng nào đối với phong trào phản kháng.,1
FIC_128,Fiction,Sebas Tian được giao nhiệm vụ hoạt động bên ngoài Nazarick với tư cách quản gia.,Sebas Tian đảm nhận vai trò quản gia và làm nhiệm vụ bên ngoài.,0
FIC_156,Fiction,"Theo coi thường Alex, người bạn cùng lớp với cô, nghĩ rằng anh nghèo hèn, không xứng để được học ở trong học viện.","Theo coi trọng Alex, nghĩ rằng anh xứng đáng nhập học.",1
FIC_064,Fiction,Inosuke đeo mặt nạ đầu lợn và lao thẳng vào trận chiến mà không do dự.,Inosuke lúc nào cũng do dự khi chiến đấu.,1
KNO_128,Knowledge,Nhà di động là chỗ ở kết hợp với một động cơ xe.,Nhà di động phô biến tại Châu Âu.,2
SOC_225,Social,"Ở Hàn Quốc, người Hàn ăn cơm bằng đũa nhôm, và họ không bỏ đồ ăn kèm vào chén cơm, mà ăn đồ ăn kèm rồi mới ăn cơm.",Người Hàn ăn cơm và đồ ăn kèm tách biệt nhau.,0
KNO_049,Knowledge,"Triều đại Hán cai trị Trung Quốc từ 206 TCN đến 220 CN, thiết lập một bản sắc văn hóa Hán bền vững trong dân cư và tồn tại cho đến nay.",Triều đại Hán cai trị Trung Quốc hơn 400 trăm năm.,0
SOC_184,Social,"Đến Khánh Hoà là phải thưởng thức bốn món đặc sản bánh ướt, tôm hùm, bún cá và nem.","Đến Khánh Hoà mà chưa ăn bánh ướt, tôm hùm, bún cá, hay nem thì coi như là chưa đến Khánh Hoà nhen.",0
KNO_034,Knowledge,Lịch sử Trung Quốc bắt nguồn từ lưu vực sông Hoàng Hà (bình nguyên Hoa Bắc) và Trường Giang (đồng bằng Trường Giang).,Lịch sử Trung Quốc bắt nguồn từ lưu vực sông Hồng và sông Mekong.,1
FIC_045,Fiction,Ash tham gia các giải đấu Pokémon để chứng minh khả năng của mình.,Ash thích xem các trận đấu trên truyền hình.,2
KNO_117,Knowledge,Mangaka là từ tiếng Nhật nghĩa là người sáng tác truyện tranh.,Mangaka là từ tiếng Anh.,1
NEW_138,News,"Những binh lính Nga quấn khăn có nhúng nước tiểu che mặt, miệng ho ra máu vì khí độc clo, xông lên phản công quân Đức trong Thế chiến I.","Cuộc phản công của quân Nga lúc đó là Cuộc tấn công của người chết, khi khuôn mặt lính Nga bị phủ bởi máu, mắt đỏ như xác sống.",2
FIC_163,Fiction,"Để tránh một cuộc cãi vã nữa xảy ra và tiếp tục tiết học, cô Celio chỉ mĩm cười và mời Theo và Alex gặp cô ở phòng giáo viên sau cuối buổi học hôm nay.",Phòng giáo viên nằm ở cuối hành lang.,2
NEW_110,News,"Cảnh sát Nhật Bản tổng tấn công vào tất cả các trụ sở của tà giáo Aum Shinrikyo, bắt sống kẻ cầm đầu Asahara Shoko.",Cảnh sát Nhật Bản giết chết Asahara Shoko ngay tại trụ sở của tà giáo Aum Shinrikyo.,1
KNO_104,Knowledge,"Siêu thị là cửa hàng tự phục vụ, cung cấp nhiều loại thực phẩm, đồ uống và sản phẩm gia dụng.",Siêu thị là nơi để mua thức ăn.,0
KNO_091,Knowledge,Đầu bếp là một người nấu ăn chuyên nghiệp và là người có tay nghề.,Đầu bếp thường tập trung vào một món ăn cụ thể.,2
SOC_173,Social,"Tui ước được sống ở Trung Địa, dù chỉ là thế giới giả tưởng.",Tui là fan cứng của Chúa tể những chiếc nhẫn mà.,2
FIC_115,Fiction,Luật của kỳ thi cho phép các thí sinh loại bỏ lẫn nhau nếu đáp ứng đúng điều kiện được đặt ra.,Một số thí sinh lựa chọn tránh xung đột trong suốt vòng thi.,2
KNO_132,Knowledge,Cô dâu là nhân vật nữ chính trong hôn lễ.,Cô dâu là nhân vật nữ phụ trong hôn lễ.,1
SOC_195,Social,"Quê tui không phải Nha Trang, mà là Ninh Hoà, nên tui muốn giới thiệu một số chỗ hay ho như Dốc Lết, Hòn Hèo, suối Ba Hồ với lại Dục Mỹ.","Hòn Tre, Tháp Bà Ponagar, Hòn Mun, Nhà thờ Đá là những điểm đến nổi bật của Ninh Hoà.",1
KNO_007,Knowledge,Bán đảo Triều Tiên xuất hiện con người sinh sống từ thời kỳ đồ đá cũ với nhà nước Cổ Triều Tiên.,Con người khai phá ra Bán đảo Triều Tiên từ năm 1945.,1
KNO_155,Knowledge,Mùa hoa anh đào thường là vào tháng 3 hay là tháng 4 dương lịch.,Lễ hội hoa anh đào diễn ra vào cuối tháng ba tại Tokyo.,2
KNO_135,Knowledge,Ngày giỗ là ngày kỷ niệm về cái chết của một con người.,"Vào ngày giỗ, các thành viên trong gia đình cùng nhau ăn uống.",2
SOC_243,Social,Mình thì thích ăn bún măng mà nhìn sammy làm tự nhiên thèm ngang.,Mình ghét bún măng.,1
NEW_020,News,"Ngân Hà, thiên hà chứa Trái Đất và hệ Mặt Trời, sẽ va chạm với thiên hà láng giềng Andromeda trong 5 tỷ năm tới.",Vụ va chạm giữa hai thiên hà trong tương lai có thể sẽ huỷ diệt Trái Đất và hệ Mặt Trời.,2
NEW_106,News,"Sân vận động Azteca, thánh địa bóng đá nơi chứng kiến màn đăng quang World Cup của hai huyền thoại Pele và Maradona.",Messi đăng quang World Cup tại sân vận động Azteca.,1
SOC_050,Social,"Nếu kể mấy Vocaloid producer huyền thoại thì chắc chắn phải có ryo, wowaka, DECO*27, Hachi và kz, mỗi người một chất.",Năm producer này từng xuất hiện chung trong một sự kiện âm nhạc.,2
NEW_007,News,"Hồng Kông xảy ra vụ hoả hoạn chung cư kinh hoàng ở quận Đại Bộ, khiến gần 160 người thiệt mạng.","Chung cư bốc cháy dữ dội ở Hồng Kông, cướp đi sinh mạng của hơn trăm người.",0
FIC_164,Fiction,"Trong buổi học đấu kiếm vào buổi chiều, Bella đánh bại tất cả các bạn cùng lớp với mình, chỉ trừ Theo, cô gái cùng lớp khó ưa của cô.","Bella đánh bại tất cả các bạn cùng lớp của mình, không ngoại trừ một ai.",1
FIC_120,Fiction,Kết quả của bài kiểm tra Pháp sư Hạng Nhất ảnh hưởng trực tiếp đến việc ai được phép tiếp cận các khu vực nguy hiểm trong thế giới.,Chỉ những pháp sư đạt yêu cầu qua bài kiểm tra mới được vào các khu vực nguy hiểm.,0
SOC_220,Social,Nụ cười khoái chí của Mbappe khi Harry Kane đá hỏng penalty sẽ làm mấy ông người Anh cay cú đến tận kỳ World Cup 2026.,Vì lúc đó nếu Harry Kane đá thành công thì tỷ số san bằng 2-2 và trận đấu sẽ cực kỳ khó đoán cho Pháp.,2
FIC_022,Fiction,Edmund gặp White Witch và bị dụ dỗ bằng lời hứa về quyền lực cùng những món ăn yêu thích.,Edmund bị ảnh hưởng bởi White Witch.,0
KNO_169,Knowledge,Nguyên liệu đường trong mứt luôn có mặt và cần đạt gần nồng độ khoảng 55 - 60%.,Đường không chỉ tạo độ ngọt mà còn giúp bảo quản mứt.,2
SOC_229,Social,"Nếu xét về món canh quốc dân, thì theo tui, Hàn Quốc có canh tương đậu, Nhật Bản có canh miso, còn Việt Nam có canh chua.",Canh chua là món canh quốc dân của Việt Nam.,0
